"Key for ""Category"""			
eup	Euploid segment		
lym	Lymphocyte V(D)J recombination		
put	Putative CNV		
			
Sample	Size (bins)	IntDist	Category
LYMcell34	5	0.116933555	put
LYMcell34	24	0.39826725	put
LYMcell34	13	0.360080394	put
LYMcell34	14	0.358843495	put
LYMcell34	23	0.284291227	put
LYMcell34	12	0.100579198	put
LYMcell34	2	0.229569406	put
LYMcell34	12	0.393178747	put
LYMcell34	9	0.186799994	put
LYMcell34	8	0.094607022	put
LYMcell34	9	0.203628068	put
LYMcell34	30	0.20741962	put
LYMcell34	22	0.344586163	put
LYMcell34	10	0.383316037	put
LYMcell34	8	0.09262544	put
LYMcell34	25	0.19920158	put
LYMcell34	2	0.454477432	put
LYMcell34	13	0.396153611	put
LYMcell34	6	0.154067273	put
LYMcell34	15	0.283865085	put
LYMcell34	6	0.259168128	put
LYMcell34	3	0.08323313	put
LYMcell34	19	0.483770573	put
LYMcell34	1	0.384727488	put
LYMcell34	24	0.15684208	put
LYMcell34	45	0.486268676	put
LYMcell34	30	0.312561068	put
LYMcell34	10	0.221385836	put
LYMcell34	20	0.445932209	put
LYMcell34	7	0.345292549	put
LYMcell34	24	0.452114646	put
LYMcell34	37	0.457671768	put
LYMcell34	31	0.378752275	put
LYMcell34	37	0.208682966	put
LYMcell34	23	0.403109799	put
LYMcell34	10	0.314827638	put
LYMcell35	31	0.170425134	put
LYMcell35	2	0.294006486	put
LYMcell35	54	0.192441475	put
LYMcell35	7	0.003438157	put
LYMcell35	5	0.191509143	put
LYMcell35	16	0.35676853	put
LYMcell35	24	0.038371076	put
LYMcell35	10	0.221094643	put
LYMcell35	2	0.0938119	put
LYMcell35	30	0.126661697	put
LYMcell35	25	0.177615341	put
LYMcell35	12	0.086130223	put
LYMcell35	37	0.106656491	put
LYMcell35	69	0.088356119	put
LYMcell35	49	0.115060461	put
LYMcell35	15	0.214722826	put
LYMcell35	5	0.110451261	put
LYMcell35	260	0.14652662	put
LYMcell35	5	0.097839651	put
LYMcell35	16	0.153970367	put
LYMcell35	17	0.115707486	put
LYMcell35	44	0.136346672	put
LYMcell35	3	0.085923286	put
LYMcell35	141	0.057289561	put
LYMcell35	2	0.029060351	put
LYMcell35	363	0.119790905	put
LYMcell35	9	0.068496021	put
LYMcell35	176	0.037910794	put
LYMcell35	42	0.138856299	put
LYMcell35	7	0.269286861	put
LYMcell35	201	0.092489326	put
LYMcell35	72	0.252959876	put
LYMcell35	5	0.088412295	put
LYMcell35	26	0.139030393	put
LYMcell35	7	0.13849775	put
LYMcell35	36	0.122179903	put
LYMcell35	29	0.131053879	put
LYMcell35	5	0.362359314	put
LYMcell35	16	0.249129794	put
LYMcell35	11	0.133803339	put
LYMcell35	10	0.126876074	put
LYMcell35	8	0.487959403	put
LYMcell35	19	0.094047202	put
LYMcell35	40	0.072906827	put
LYMcell35	8	0.050136856	put
LYMcell35	4	0.256116985	put
LYMcell35	200	0.104340809	put
LYMcell35	13	0.066344656	put
LYMcell35	60	0.304539654	put
LYMcell35	25	0.148760187	put
LYMcell35	45	0.094832642	put
LYMcell35	3	0.041912196	put
LYMcell35	19	0.055282276	put
LYMcell35	20	0.198569759	put
LYMcell35	97	0.116132224	put
LYMcell35	2	0.337911016	put
LYMcell35	41	0.029990789	put
LYMcell35	7	0.35960882	put
LYMcell35	34	0.084478034	put
LYMcell35	16	0.111798026	put
LYMcell35	119	0.018527688	put
LYMcell35	15	0.123129473	put
LYMcell35	51	0.020098578	put
LYMcell35	17	0.115449303	put
LYMcell35	49	0.006700409	put
LYMcell35	7	0.090898996	put
LYMcell35	67	0.130251234	put
LYMcell35	79	0.097720146	put
LYMcell35	22	0.362348399	put
LYMcell35	10	0.377370075	put
LYMcell35	24	0.2028331	put
LYMcell35	6	0.038453928	put
LYMcell35	121	0.088338926	put
LYMcell35	9	0.082853221	put
LYMcell35	88	0.186271445	put
LYMcell35	15	0.083957828	put
LYMcell35	41	0.065093992	put
LYMcell35	16	0.079696935	put
LYMcell35	27	0.420430265	put
LYMcell35	2	0.24877391	put
LYMcell35	17	0.387244321	put
LYMcell35	8	0.010281602	put
LYMcell35	1	0.036435358	put
LYMcell35	5	0.087204448	put
LYMcell35	5	0.123922857	put
LYMcell35	23	0.090459062	put
LYMcell35	333	0.221377654	put
LYMcell35	7	0.060207453	put
LYMcell35	185	0.166603263	put
LYMcell35	4	0.443745686	put
LYMcell35	314	0.07854932	put
LYMcell35	33	0.167036656	put
LYMcell35	60	0.067401507	put
LYMcell35	11	0.187810911	put
LYMcell35	42	0.073482836	put
LYMcell35	8	0.203086835	put
LYMcell35	144	0.117811697	put
LYMcell35	3	0.126935869	put
LYMcell35	31	0.071377834	put
LYMcell35	7	0.24590421	put
LYMcell35	27	0.128684684	put
LYMcell35	1199	0.021043505	put
LYMcell35	2	0.026739129	put
LYMcell35	60	0.059074928	put
LYMcell35	400	0.070037414	put
LYMcell35	6	0.072219117	put
LYMcell35	212	0.069327066	put
LYMcell35	8	0.304636399	put
LYMcell35	372	0.024288138	put
LYMcell35	2	0.122411012	put
LYMcell35	65	0.035130008	put
LYMcell35	8	0.107318079	put
LYMcell35	161	0.098811819	put
LYMcell35	7	0.106574478	put
LYMcell35	5	0.056177431	put
LYMcell35	5	0.127074255	put
LYMcell35	16	0.054696499	put
LYMcell35	12	0.085963269	put
LYMcell35	20	0.184667127	put
LYMcell35	49	0.301277812	put
LYMcell35	2	0.032056859	put
LYMcell35	130	0.491455569	put
LYMcell35	3	0.156351496	put
LYMcell35	4	0.296901301	put
LYMcell35	7	0.083024541	put
LYMcell35	82	0.362341578	put
LYMcell35	6	0.151497465	put
LYMcell35	37	0.119667534	put
LYMcell35	22	0.117321295	put
LYMcell35	23	0.059048411	put
LYMcell35	18	0.184162341	put
LYMcell35	48	0.065297669	put
LYMcell35	4	0.159217124	put
LYMcell35	14	0.180103797	put
LYMcell35	18	0.275494227	put
LYMcell35	53	0.418984342	put
LYMcell35	4	0.188836967	put
LYMcell35	57	0.120204795	put
LYMcell35	107	0.251403707	put
LYMcell35	36	0.038268921	put
LYMcell35	24	0.331397674	put
LYMcell35	5	0.368613547	put
LYMcell35	19	0.017286527	put
LYMcell35	23	0.132600496	put
LYMcell35	83	0.106936971	put
LYMcell35	102	0.013944383	put
LYMcell35	2	0.211213581	put
LYMcell35	511	0.09067071	put
LYMcell35	1	0.150599214	put
LYMcell35	270	0.052092434	put
LYMcell35	45	0.150050581	put
LYMcell35	14	0.201829812	put
LYMcell35	40	0.074468307	put
LYMcell35	147	0.086833831	put
LYMcell35	5	0.05135421	put
LYMcell35	99	0.317841622	put
LYMcell35	28	0.105277492	put
LYMcell35	8	0.171295413	put
LYMcell35	11	0.129270082	put
LYMcell35	140	0.191414658	put
LYMcell35	14	0.065012198	put
LYMcell35	7	0.432243835	put
LYMcell35	17	0.260632891	put
LYMcell35	14	0.078790393	put
LYMcell35	14	0.121612256	put
LYMcell35	6	0.012382343	put
LYMcell35	96	0.17029994	put
LYMcell35	9	0.194647218	put
LYMcell35	82	0.131814272	put
LYMcell35	32	0.014052709	put
LYMcell35	30	0.262764042	put
LYMcell35	21	0.157892011	put
LYMcell35	33	0.157661246	put
LYMcell35	13	0.13627625	put
LYMcell35	62	0.201030791	put
LYMcell35	10	0.074541155	put
LYMcell35	50	0.183437401	put
LYMcell35	8	0.208785105	put
LYMcell35	57	0.206212246	put
LYMcell35	8	0.26944726	put
LYMcell35	61	0.171877576	put
LYMcell35	83	0.405160415	put
LYMcell35	49	0.207927853	put
LYMcell35	55	0.033135498	put
LYMcell35	9	0.120811537	put
LYMcell35	8	0.236456151	put
LYMcell35	51	0.117293738	put
LYMcell40	2	0.187475707	put
LYMcell40	7	0.334701109	put
LYMcell40	7	0.376134936	put
LYMcell40	3	0.49223559	put
LYMcell43	6	0.183309556	put
LYMcell43	3	0.033647283	put
LYMcell43	4	0.050737637	put
LYMcell43	13	0.313492703	put
LYMcell43	10	0.124050656	put
LYMcell43	5	0.098576722	put
LYMcell43	5	0.192092611	put
LYMcell43	5	0.490063864	put
LYMcell43	4	0.08578345	put
LYMcell43	14	0.043664865	put
LYMcell43	14	0.172010324	put
LYMcell43	9	0.248717155	put
LYMcell43	5	0.275631278	put
LYMcell43	15	0.148854234	put
LYMcell43	7	0.045398057	put
LYMcell43	12	0.203097325	put
LYMcell43	8	0.190853583	put
LYMcell43	2	0.009104076	put
LYMcell43	16	0.006841617	put
LYMcell43	5	0.133739725	put
LYMcell43	4	0.076578138	put
LYMcell43	7	0.158300804	put
LYMcell43	4	0.220450699	put
LYMcell43	4	0.098979462	put
LYMcell43	2	0.175381182	put
LYMcell43	2	0.218380789	put
LYMcell43	4	0.012171596	put
LYMcell43	4	0.13984079	put
LYMcell43	3	0.07061352	put
LYMcell43	9	0.061594854	put
LYMcell43	3	0.072956794	put
LYMcell43	5	0.112490625	put
LYMcell43	4	0.028271329	put
LYMcell43	1	0.386606638	put
LYMcell43	10	0.43869607	put
LYMcell43	12	0.313798647	put
LYMcell43	4	0.19101239	put
LYMcell43	6	0.208529053	put
LYMcell43	16	0.183902821	put
LYMcell43	3	0.068514513	put
LYMcell43	3	0.133396185	put
LYMcell43	14	0.228258895	put
LYMcell45	1	0.195867717	put
LYMcell45	2	0.121838261	put
LYMcell45	8	0.188546122	put
LYMcell45	2	0.403890507	put
LYMcell45	3	0.104534663	put
LYMcell45	4	0.431259151	put
LYMcell47	6	0.361633813	put
LYMcell47	17	0.342521753	put
LYMcell47	8	0.26134454	put
LYMcell47	5	0.211606871	put
LYMcell47	6	0.415954079	put
LYMcell47	2	0.265485663	put
LYMcell47	15	0.440375322	put
LYMcell47	1	0.334854886	put
LYMcell47	10	0.299598051	put
LYMcell47	14	0.286579716	put
dev266	2	0.076697029	put
dev266	2	0.368293177	put
dev266	2	0.025116667	put
dev266	10	0.429423546	put
dev267	8	0.129053259	put
dev267	3	0.027168349	put
dev267	2	0.124912028	put
dev267	2	0.085585233	put
dev267	1	0.401455126	put
dev267	2	0.199679046	put
dev267	8	0.202015705	put
dev267	2	0.01950329	put
dev270	2	0.033267171	put
dev270	2	0.110333661	put
dev270	9	0.307311804	put
dev270	28	0.247122465	put
dev270	40	0.307935516	put
dev270	23	0.269754701	put
dev270	11	0.230157989	put
dev270	12	0.150680331	put
dev270	38	0.180994843	put
dev270	3	0.47465088	put
dev270	13	0.209610165	put
dev270	9	0.374200751	put
dev270	11	0.066417131	put
dev271	5	0.157756298	put
dev271	8	0.221096692	put
dev271	5	0.174950087	put
dev271	6	0.263985644	put
dev271	7	0.259055994	put
dev271	81	0.45843911	put
dev271	6	0.006680968	put
dev271	3	0.011938799	put
dev271	33	0.492781701	put
dev271	4	0.028335334	put
dev271	15	0.080958179	put
dev271	1	0.377637428	put
dev271	9	0.290502201	put
dev271	4	0.14249828	put
dev271	6	0.161583652	put
dev271	1	0.058150184	put
dev271	3	0.103786094	put
dev271	1	0.424925515	put
dev271	4	0.153751495	put
dev271	1	0.2717537	put
dev271	18	0.371738602	put
dev271	19	0.008390504	put
dev271	5	0.329009329	put
dev271	11	0.049302106	put
dev271	17	0.011569504	put
dev271	35	0.441087597	put
dev271	4	0.3304113	put
dev271	13	0.225429499	put
dev271	4	0.039318362	put
dev271	26	0.223312095	put
dev271	14	0.131541259	put
dev271	17	0.124678592	put
dev271	4	0.073097593	put
dev271	6	0.057341496	put
dev271	2	0.022241043	put
dev272	17	0.362537867	put
dev272	10	0.226089311	put
dev272	2	0.355640564	put
dev273	3	0.003201485	put
dev273	1	0.392034956	put
dev274	2	0.049592844	put
dev274	2	0.058481257	put
dev274	3	0.199076531	put
dev274	2	0.060343942	put
dev274	1	0.113930651	put
dev274	5	0.084242456	put
dev274	3	0.194184005	put
dev274	2	0.264739106	put
dev274	3	0.14259906	put
dev275	6	0.23640236	put
dev275	16	0.092488511	put
dev275	30	0.262431169	put
dev275	7	0.438884162	put
dev275	5	0.303843591	put
dev275	1	0.018327166	put
dev276	1	0.178066614	put
dev276	11	0.042952007	put
dev276	23	0.222508609	put
dev276	14	0.039292606	put
dev276	36	0.282894835	put
dev276	10	0.055904761	put
dev276	41	0.047939749	put
dev276	17	0.119050803	put
dev276	23	0.061417269	put
dev276	2	0.281569681	put
dev276	9	0.266196247	put
dev276	7	0.179757529	put
dev276	38	0.059822019	put
dev276	5	0.253853744	put
dev276	4	0.014768957	put
dev276	9	0.02826432	put
dev276	9	0.077577748	put
dev276	3	0.147052765	put
dev276	31	0.151988148	put
dev276	25	0.085378274	put
dev276	18	0.030636409	put
dev276	15	0.011618462	put
dev276	16	0.336930054	put
dev277	2	0.34764646	put
dev277	1	0.358250055	put
dev277	1	0.357254024	put
dev277	2	0.363812337	put
dev277	1	0.427812073	put
dev277	9	0.32157604	put
dev277	3	0.129829253	put
dev278	24	0.2322157	put
dev278	3	0.261624741	put
dev278	4	0.203886251	put
dev278	17	0.393321314	put
dev278	55	0.270345142	put
dev278	3	0.0699761	put
dev278	3	0.268480185	put
dev278	37	0.068719805	put
dev278	3	0.145156634	put
dev278	4	0.134356803	put
dev278	7	0.260848944	put
dev278	2	0.20840421	put
dev278	1	0.037083957	put
dev278	2	0.482866927	put
dev278	2	0.098433264	put
dev278	2	0.498051493	put
dev278	4	0.344618145	put
dev278	9	0.349384588	put
dev278	14	0.192491607	put
dev278	4	0.016875129	put
dev278	55	0.294149438	put
dev278	1	0.401854889	put
dev280	1	0.124402059	put
dev280	3	0.255383033	put
dev280	2	0.489807722	put
dev280	2	0.143962867	put
dev281	3	0.07205104	put
dev281	7	0.296320939	put
dev281	7	0.180707122	put
dev281	36	0.345667279	put
dev281	5	0.039594435	put
dev281	5	0.309522428	put
dev281	30	0.400589709	put
dev281	43	0.225011344	put
dev281	4	0.197507318	put
dev281	7	0.245003024	put
dev281	20	0.305601132	put
dev281	8	0.0145445	put
dev281	53	0.171475566	put
dev281	21	0.491493022	put
dev281	12	0.477506854	put
dev281	1	0.070724327	put
dev281	2	0.175122154	put
dev281	3	0.142658617	put
dev281	19	0.436554427	put
dev281	1	0.165667183	put
dev281	2	0.15368292	put
dev281	4	0.307111129	put
dev281	3	0.195765684	put
dev281	3	0.072645341	put
dev281	2	0.034997418	put
dev281	5	0.096105901	put
dev281	7	0.071537291	put
dev281	103	0.325869505	put
dev281	1	0.019057757	put
dev281	8	0.107085311	put
dev281	2	0.196346122	put
dev281	5	0.193343794	put
dev281	18	0.074845326	put
dev281	1	0.089741829	put
dev281	1	0.089290711	put
dev281	1	0.105010087	put
dev281	4	0.056872017	put
dev281	68	0.282065233	put
dev281	3	0.022673139	put
dev281	312	0.499318837	put
dev281	3	0.033102016	put
dev281	37	0.351188374	put
dev281	5	0.049794933	put
dev281	11	0.080227706	put
dev281	2	0.441024378	put
dev281	7	0.218462169	put
dev281	12	0.03002737	put
dev281	2	0.286087195	put
dev281	11	0.257502358	put
dev281	9	0.221309722	put
dev281	15	0.383976174	put
dev281	51	0.037831431	put
dev281	9	0.195726204	put
dev281	142	0.070590602	put
dev281	9	0.245648321	put
dev281	1	0.048742165	put
dev281	8	0.046651585	put
dev281	25	0.100341981	put
dev281	17	0.196961838	put
dev281	9	0.109544518	put
dev281	8	0.076538624	put
dev281	4	0.036978958	put
dev282	1	0.02158212	put
dev282	1	0.025296596	put
dev282	2	0.088706758	put
dev282	7	0.329119106	put
dev282	25	0.288717971	put
dev282	17	0.144365611	put
dev282	14	0.161968731	put
dev282	8	0.152590213	put
dev282	12	0.436121403	put
dev282	2	0.174983384	put
dev282	5	0.400227969	put
dev282	3	0.267110368	put
dev282	4	0.108689848	put
dev282	19	0.47340968	put
dev282	1	0.383715369	put
dev282	2	0.088376162	put
dev282	9	0.046242756	put
dev282	3	0.051718573	put
dev282	3	0.038185988	put
dev282	3	0.10551655	put
dev282	1	0.040526715	put
dev282	1	0.174544105	put
dev282	3	0.028951748	put
dev282	15	0.208294376	put
dev282	22	0.018857865	put
dev282	49	0.035576055	put
dev282	14	0.486144658	put
dev282	75	0.145763456	put
dev282	2	0.024051129	put
dev282	414	0.398267924	put
dev282	7	0.465480745	put
dev282	2	0.025961617	put
dev282	201	0.412506896	put
dev282	7	0.059072961	put
dev282	15	0.290570082	put
dev282	5	0.028795445	put
dev282	24	0.154579335	put
dev282	36	0.219928552	put
dev282	4	0.215308952	put
dev282	25	0.347178924	put
dev282	6	0.050437896	put
dev282	147	0.232144732	put
dev282	3	0.028714107	put
dev282	34	0.010346204	put
dev282	2	0.020781565	put
dev282	79	0.204176744	put
dev282	6	0.062643726	put
dev282	175	0.049460766	put
dev282	2	0.012469044	put
dev282	68	0.117926172	put
dev282	37	0.354093866	put
dev282	38	0.050486823	put
dev282	3	0.096386412	put
dev282	637	0.295983361	put
dev282	3	0.051006271	put
dev282	441	0.33231646	put
dev282	2	0.021152024	put
dev282	1	0.00945719	put
dev282	2	0.038107484	put
dev282	14	0.257951308	put
dev282	8	0.030069441	put
dev282	20	0.144694655	put
dev282	2	0.014774417	put
dev282	2	0.208683232	put
dev282	6	0.063243044	put
dev282	7	0.166133431	put
dev282	2	0.386563128	put
dev282	3	0.11819745	put
dev282	44	0.157487395	put
dev282	7	0.051830433	put
dev282	19	0.180852741	put
dev282	13	0.47870722	put
dev282	824	0.484520625	put
dev282	3	0.03303845	put
dev282	156	0.348231257	put
dev282	5	0.032925004	put
dev282	101	0.478207174	put
dev282	5	0.072952099	put
dev282	4	0.149590007	put
dev282	4	0.001962732	put
dev282	373	0.488679826	put
dev282	3	0.025431634	put
dev282	70	0.31006095	put
dev282	3	0.016941796	put
dev282	1	0.01094219	put
dev282	4	0.023083962	put
dev282	10	0.192106987	put
dev282	70	0.092993998	put
dev282	229	0.337451365	put
dev282	2	0.032625204	put
dev282	48	0.140454816	put
dev282	11	0.181605858	put
dev282	293	0.330197079	put
dev282	6	0.093187016	put
dev282	21	0.293352157	put
dev282	2	0.035514442	put
dev282	6	0.047031333	put
dev282	4	0.039245019	put
dev282	2	0.02012166	put
dev282	2	0.01780457	put
dev282	4	0.077434882	put
dev282	1	0.007404835	put
dev282	4	0.032971848	put
dev282	3	0.018263815	put
dev283	54	0.357797408	put
dev283	3	0.070401998	put
dev283	1	0.004052137	put
dev284	9	0.210773798	put
dev284	2	0.067207437	put
dev284	3	0.250378984	put
dev284	1	0.036411915	put
dev286	2	0.41271913	put
dev286	888	0.028339817	put
dev286	2	0.092458301	put
dev286	901	0.004560121	put
dev286	12	0.10067241	put
dev286	1	0.431933887	put
dev286	3	0.123850713	put
dev286	3	0.402719174	put
dev286	6	0.245215793	put
dev286	5	0.270028249	put
dev286	2	0.275633435	put
dev286	7	0.04335439	put
dev286	6	0.222976666	put
dev286	959	0.010356516	put
dev286	5	0.017272158	put
dev286	1	0.196651645	put
dev340	3	0.176064486	put
dev340	2	0.172947684	put
dev340	28	0.472108236	put
dev340	4	0.374872126	put
dev340	14	0.348141054	put
dev340	3	0.055153328	put
dev340	1	0.488679512	put
dev340	2	0.371659855	put
dev340	9	0.246890637	put
dev340	1	0.082033202	put
dev340	2	0.086484136	put
dev340	2	0.025672336	put
dev340	5	0.380474951	put
dev340	2	0.361758429	put
dev340	4	0.318837679	put
dev340	5	0.180160573	put
dev340	7	0.209910457	put
dev340	4	0.156109041	put
dev340	1	0.216688007	put
dev340	2	0.312553407	put
dev340	1	0.033746806	put
dev341	2	0.308027326	put
dev341	29	0.279362402	put
dev341	3	0.261920257	put
dev341	9	0.231985199	put
dev341	2	0.121807826	put
dev341	13	0.076290834	put
dev341	1	0.220514067	put
dev341	43	0.493375731	put
dev341	5	0.285280852	put
dev341	2	0.347008377	put
dev341	12	0.133600638	put
dev341	3	0.303857846	put
dev341	18	0.243475058	put
dev341	13	0.035496868	put
dev341	17	0.131427169	put
dev341	3	0.035170883	put
dev341	7	0.405810573	put
dev341	14	0.048483644	put
dev341	6	0.114733777	put
dev341	12	0.494913721	put
dev341	1	0.337753466	put
dev341	1	0.225325027	put
dev341	28	0.469433134	put
dev341	16	0.263518471	put
dev341	25	0.096228408	put
dev341	16	0.040181216	put
dev341	17	0.16278548	put
dev341	6	0.388984684	put
dev341	9	0.00432002	put
dev341	4	0.218156531	put
dev341	15	0.246319779	put
dev341	2	0.082973285	put
dev342	2	0.143125221	put
dev342	15	0.184095277	put
dev342	12	0.244364168	put
dev342	3	0.11857773	put
dev342	11	0.053835838	put
dev342	9	0.370556913	put
dev342	14	0.178805189	put
dev342	13	0.213051404	put
dev342	16	0.083957132	put
dev342	16	0.471219047	put
dev342	2	0.092257279	put
dev342	9	0.29767927	put
dev342	3	0.065067585	put
dev342	37	0.478388137	put
dev342	1	0.178625886	put
dev342	14	0.366353888	put
dev342	32	0.401382488	put
dev343	1	0.245423688	put
dev343	5	0.134434365	put
dev343	2	0.326588417	put
dev343	5	0.253617653	put
dev343	4	0.210437808	put
dev343	2	0.136841968	put
dev343	9	0.29367581	put
dev343	6	0.220777531	put
dev343	3	0.410766951	put
dev343	4	0.010598134	put
dev343	7	0.39781964	put
dev343	2	0.105777946	put
dev343	4	0.176671511	put
dev343	9	0.205253333	put
dev343	3	0.193084374	put
dev343	3	0.211619961	put
dev343	2	0.406885968	put
dev343	4	0.156472428	put
dev343	8	0.486339688	put
dev343	1	0.23105035	put
dev343	3	0.368267158	put
dev343	5	0.351495778	put
dev343	15	0.492968492	put
dev343	3	0.060559036	put
dev343	5	0.410002096	put
dev343	3	0.20669794	put
dev343	2	0.431033969	put
dev343	7	0.148926623	put
dev343	7	0.027475097	put
dev343	4	0.214641675	put
dev343	4	0.111013738	put
dev343	3	0.005157797	put
dev343	2	0.248529648	put
dev343	2	0.270312472	put
dev343	2	0.150606965	put
dev343	12	0.20750761	put
dev343	2	0.180028509	put
dev343	3	0.070933491	put
dev344	3	0.238248642	put
dev344	3	0.177310493	put
dev344	3	0.145077956	put
dev344	18	0.248363768	put
dev344	7	0.274468135	put
dev344	1	0.278162426	put
dev344	7	0.268695732	put
dev344	14	0.11127233	put
dev344	2	0.200298753	put
dev344	6	0.002838581	put
dev344	5	0.308856412	put
dev344	10	0.366737868	put
dev344	3	0.091199482	put
dev344	9	0.140496504	put
dev344	1	0.234371294	put
dev344	6	0.008020682	put
dev344	19	0.404555871	put
dev344	22	0.41332159	put
dev344	5	0.149543783	put
dev344	3	0.083208447	put
dev344	8	0.075208464	put
dev344	72	0.407855354	put
dev344	2	0.281926671	put
dev344	22	0.413111923	put
dev344	3	0.057638314	put
dev344	4	0.161797573	put
dev344	18	0.3128873	put
dev344	2	0.256642337	put
dev344	6	0.007163822	put
dev344	8	0.025252747	put
dev344	4	0.153222049	put
dev344	5	0.30795467	put
dev344	1	0.082861878	put
dev344	5	0.390770655	put
dev345	11	0.334122237	put
dev345	3	0.147764456	put
dev345	22	0.051491479	put
dev345	16	0.43914139	put
dev345	3	0.121166357	put
dev345	14	0.483597035	put
dev345	6	0.349085768	put
dev345	6	0.226238038	put
dev345	53	0.367310744	put
dev345	11	0.122477717	put
dev345	21	0.021750781	put
dev345	3	0.218331619	put
dev345	15	0.289931602	put
dev345	2	0.07045935	put
dev345	3	0.098734571	put
dev345	13	0.15464611	put
dev345	1	0.059959462	put
dev346	2	0.214720536	put
dev346	2	0.424434834	put
dev346	3	0.028904499	put
dev346	2	0.492988521	put
dev346	19	0.343453115	put
dev346	3	0.453908469	put
dev346	13	0.082989532	put
dev346	29	0.442049921	put
dev346	2	0.339350584	put
dev346	3	0.230125772	put
dev346	23	0.378319672	put
dev346	2	0.123452361	put
dev346	57	0.420971583	put
dev346	2	0.111862775	put
dev346	44	0.483542986	put
dev346	11	0.298022848	put
dev346	22	0.311134972	put
dev346	87	0.496894297	put
dev346	18	0.049191895	put
dev346	16	0.141365736	put
dev346	10	0.342934545	put
dev346	4	0.009550097	put
dev346	2	0.291367426	put
dev347	14	0.27250192	put
dev347	4	0.324081542	put
dev347	2	0.443589655	put
dev347	1	0.392374507	put
dev347	3	0.062673654	put
dev347	11	0.181658766	put
dev347	3	0.048386335	put
dev347	13	0.448503106	put
dev347	13	0.22537693	put
dev347	2	0.216103574	put
dev347	17	0.46693054	put
dev347	2	0.136628669	put
dev348	17	0.04213682	put
dev348	18	0.276895635	put
dev348	42	0.198158709	put
dev348	11	0.213603262	put
dev348	6	0.074323132	put
dev348	6	0.010542808	put
dev348	9	0.064310498	put
dev348	7	0.063560524	put
dev348	4	0.308226709	put
dev348	23	0.394556035	put
dev348	7	0.13228929	put
dev348	2	0.151361574	put
dev348	2	0.040490897	put
dev348	3	0.457404799	put
dev348	4	0.026325365	put
dev348	3	0.103980605	put
dev348	1	0.014450655	put
dev348	9	0.002954356	put
dev348	25	0.357159721	put
dev348	3	0.314645845	put
dev348	5	0.438061735	put
dev348	3	0.173179631	put
dev348	7	0.062324749	put
dev348	6	0.165405365	put
dev348	3	0.17644189	put
dev348	17	0.070289305	put
dev348	1	0.416245452	put
dev348	7	0.073399915	put
dev348	9	0.130887084	put
dev348	3	0.353094447	put
dev348	6	0.112013957	put
dev348	5	0.123403985	put
dev348	2	0.09657389	put
dev348	2	0.289388657	put
dev348	3	0.048545456	put
dev348	7	0.052743266	put
dev348	5	0.24190198	put
dev348	4	0.00815753	put
dev348	8	0.068967108	put
dev348	2	0.065533106	put
dev348	9	0.046967333	put
dev348	7	0.082057544	put
dev348	3	0.079995217	put
dev348	8	0.085109805	put
dev348	2	0.196667534	put
dev348	17	0.244233114	put
dev348	11	0.294874772	put
dev348	18	0.186578532	put
dev348	3	0.054350623	put
dev348	4	0.112994254	put
dev348	16	0.372347892	put
dev348	7	0.201605394	put
dev348	6	0.109643151	put
dev348	1	0.48690629	put
dev348	6	0.149716648	put
dev348	4	0.100096552	put
dev348	10	0.07585044	put
dev348	2	0.263927769	put
dev348	15	0.250872446	put
dev348	6	0.069049669	put
dev348	7	0.072176121	put
dev348	9	0.26557665	put
dev348	2	0.018091888	put
dev348	4	0.235448883	put
dev348	2	0.038127191	put
dev348	6	0.063058621	put
dev348	3	0.042645119	put
dev348	2	0.023491144	put
dev349	5	0.005298994	put
dev349	3	0.116531999	put
dev349	2	0.083290094	put
dev349	4	0.070110566	put
dev349	2	0.077915333	put
dev349	2	0.267695215	put
dev349	1	0.494101647	put
dev349	5	0.002193067	put
dev349	3	0.165673203	put
dev349	11	0.229155607	put
dev349	2	0.044029368	put
dev349	1	0.061049983	put
dev350	3	0.200712929	put
dev350	8	0.076227912	put
dev350	4	0.0822308	put
dev350	2	0.07850126	put
dev350	4	0.076071309	put
dev350	2	0.181822561	put
dev350	2	0.281988984	put
dev350	7	0.36138322	put
dev350	3	0.208353152	put
dev350	2	0.131165976	put
dev351	2	0.245973833	put
dev351	7	0.379927768	put
dev351	9	0.395113369	put
dev351	1	0.420747779	put
dev351	2	0.020606473	put
dev351	1	0.113476201	put
dev351	3	0.423185234	put
dev352	4	0.449183119	put
dev352	2	0.022553768	put
dev352	20	0.169691782	put
dev352	6	0.150505929	put
dev352	1	0.220299857	put
dev352	2	0.091243311	put
dev352	2	0.434478826	put
dev352	28	0.386803445	put
dev352	2	0.266034949	put
dev352	3	0.031489516	put
dev352	6	0.255107769	put
dev352	1	0.272296676	put
dev352	12	0.308648234	put
dev352	11	0.30814332	put
dev352	1	0.434048828	put
dev352	10	0.123212544	put
dev352	15	0.383343304	put
dev352	7	0.195359568	put
dev352	3	0.146652888	put
dev352	9	0.305364703	put
dev352	1	0.248451417	put
dev352	2	0.152865251	put
dev352	7	0.213898529	put
dev352	1	0.178550488	put
dev353	3	0.169008258	put
dev353	1	0.421454504	put
dev353	4	0.154122529	put
dev353	17	0.278012944	put
dev353	4	0.119795687	put
dev353	2	0.082120046	put
dev353	7	0.079593227	put
dev353	8	0.408211644	put
